city_name,city_code,age,sex,measurement_date,name,value,unit
Alsace,FRF1,65 years or over,Total,2013,Other ischaemic heart diseases,185.09,Rate
Alsace,FRF1,65 years or over,Total,2014,Other ischaemic heart diseases,182.98,Rate
Alsace,FRF1,65 years or over,Total,2015,Other ischaemic heart diseases,167.89,Rate
Alsace,FRF1,65 years or over,Total,2016,Other ischaemic heart diseases,162.37,Rate
Alsace,FRF1,65 years or over,Total,2017,Other ischaemic heart diseases,156.16,Rate
Alsace,FRF1,65 years or over,Total,2018,Other ischaemic heart diseases,159.89,Rate
Alsace,FRF1,65 years or over,Total,2019,Other ischaemic heart diseases,143.7,Rate
Alsace,FRF1,65 years or over,Total,2020,Other ischaemic heart diseases,137.85,Rate
Alsace,FRF1,65 years or over,Total,2011,Acute myocardial infarction including subsequent myocardial infarction,114.07,Rate
Alsace,FRF1,65 years or over,Total,2012,Acute myocardial infarction including subsequent myocardial infarction,95.93,Rate
Alsace,FRF1,65 years or over,Total,2013,Acute myocardial infarction including subsequent myocardial infarction,98.1,Rate
Alsace,FRF1,65 years or over,Total,2014,Acute myocardial infarction including subsequent myocardial infarction,99.76,Rate
Alsace,FRF1,65 years or over,Total,2015,Acute myocardial infarction including subsequent myocardial infarction,91.79,Rate
Alsace,FRF1,65 years or over,Total,2016,Acute myocardial infarction including subsequent myocardial infarction,89.55,Rate
Alsace,FRF1,65 years or over,Total,2017,Acute myocardial infarction including subsequent myocardial infarction,81.65,Rate
Alsace,FRF1,65 years or over,Total,2018,Acute myocardial infarction including subsequent myocardial infarction,76.56,Rate
Alsace,FRF1,65 years or over,Total,2019,Acute myocardial infarction including subsequent myocardial infarction,71.03,Rate
Alsace,FRF1,65 years or over,Total,2020,Acute myocardial infarction including subsequent myocardial infarction,65.11,Rate
Alsace,FRF1,65 years or over,Total,2011,Cerebrovascular diseases,264.16,Rate
Alsace,FRF1,65 years or over,Total,2012,Cerebrovascular diseases,262.09,Rate
Alsace,FRF1,65 years or over,Total,2013,Cerebrovascular diseases,286.21,Rate
Alsace,FRF1,65 years or over,Total,2014,Cerebrovascular diseases,228.22,Rate
Alsace,FRF1,65 years or over,Total,2015,Cerebrovascular diseases,254.25,Rate
Alsace,FRF1,65 years or over,Total,2016,Cerebrovascular diseases,229.69,Rate
Alsace,FRF1,65 years or over,Total,2017,Cerebrovascular diseases,243.06,Rate
Alsace,FRF1,65 years or over,Total,2018,Cerebrovascular diseases,226.13,Rate
Alsace,FRF1,65 years or over,Total,2019,Cerebrovascular diseases,223.52,Rate
Alsace,FRF1,65 years or over,Total,2020,Cerebrovascular diseases,204.62,Rate
Alsace,FRF1,65 years or over,Total,2011,Chronic lower respiratory diseases,83.86,Rate
Alsace,FRF1,65 years or over,Total,2012,Chronic lower respiratory diseases,85.89,Rate
Alsace,FRF1,65 years or over,Total,2013,Chronic lower respiratory diseases,79.48,Rate
Alsace,FRF1,65 years or over,Total,2014,Chronic lower respiratory diseases,88.57,Rate
Alsace,FRF1,65 years or over,Total,2015,Chronic lower respiratory diseases,97.04,Rate
Alsace,FRF1,65 years or over,Total,2016,Chronic lower respiratory diseases,88.22,Rate
Alsace,FRF1,65 years or over,Total,2017,Chronic lower respiratory diseases,77.88,Rate
Alsace,FRF1,65 years or over,Total,2018,Chronic lower respiratory diseases,90.97,Rate
Alsace,FRF1,65 years or over,Total,2019,Chronic lower respiratory diseases,87.04,Rate
Alsace,FRF1,65 years or over,Total,2020,Chronic lower respiratory diseases,77.59,Rate
Alsace,FRF1,65 years or over,Total,2011,Asthma and status asthmaticus,5.12,Rate
Alsace,FRF1,65 years or over,Total,2012,Asthma and status asthmaticus,6.91,Rate
Alsace,FRF1,65 years or over,Total,2013,Asthma and status asthmaticus,4.31,Rate
Alsace,FRF1,65 years or over,Total,2014,Asthma and status asthmaticus,5.51,Rate
Alsace,FRF1,65 years or over,Total,2015,Asthma and status asthmaticus,4.06,Rate
Alsace,FRF1,65 years or over,Total,2016,Asthma and status asthmaticus,5.28,Rate
Alsace,FRF1,65 years or over,Total,2017,Asthma and status asthmaticus,3.2,Rate
Alsace,FRF1,65 years or over,Total,2018,Asthma and status asthmaticus,4.68,Rate
Alsace,FRF1,65 years or over,Total,2019,Asthma and status asthmaticus,4.22,Rate
Alsace,FRF1,65 years or over,Total,2020,Asthma and status asthmaticus,4.07,Rate
Alsace,FRF1,Less than 65 years,Total,2011,All causes of death (A00-Y89) excluding S00-T98,186.59,Rate
Alsace,FRF1,Less than 65 years,Total,2012,All causes of death (A00-Y89) excluding S00-T98,178.88,Rate
Alsace,FRF1,Less than 65 years,Total,2013,All causes of death (A00-Y89) excluding S00-T98,179.31,Rate
Alsace,FRF1,Less than 65 years,Total,2014,All causes of death (A00-Y89) excluding S00-T98,174.67,Rate
Alsace,FRF1,Less than 65 years,Total,2015,All causes of death (A00-Y89) excluding S00-T98,175.78,Rate
Alsace,FRF1,Less than 65 years,Total,2016,All causes of death (A00-Y89) excluding S00-T98,170.06,Rate
Alsace,FRF1,Less than 65 years,Total,2017,All causes of death (A00-Y89) excluding S00-T98,166.85,Rate
Alsace,FRF1,Less than 65 years,Total,2018,All causes of death (A00-Y89) excluding S00-T98,171.4,Rate
Alsace,FRF1,Less than 65 years,Total,2019,All causes of death (A00-Y89) excluding S00-T98,161.82,Rate
Alsace,FRF1,Less than 65 years,Total,2020,All causes of death (A00-Y89) excluding S00-T98,171.51,Rate
Alsace,FRF1,Less than 65 years,Total,2011,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",6.65,Rate
Alsace,FRF1,Less than 65 years,Total,2012,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",5.6,Rate
Alsace,FRF1,Less than 65 years,Total,2013,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",5.59,Rate
Alsace,FRF1,Less than 65 years,Total,2014,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",5.02,Rate
Alsace,FRF1,Less than 65 years,Total,2015,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",6.16,Rate
Alsace,FRF1,Less than 65 years,Total,2016,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",6.21,Rate
Alsace,FRF1,Less than 65 years,Total,2017,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",5.34,Rate
Alsace,FRF1,Less than 65 years,Total,2018,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",4.94,Rate
Alsace,FRF1,Less than 65 years,Total,2019,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",4.93,Rate
Alsace,FRF1,Less than 65 years,Total,2020,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",4.52,Rate
Alsace,FRF1,Less than 65 years,Total,2011,"Malignant neoplasm of trachea, bronchus and lung",19.34,Rate
Alsace,FRF1,Less than 65 years,Total,2012,"Malignant neoplasm of trachea, bronchus and lung",21.34,Rate
Alsace,FRF1,Less than 65 years,Total,2013,"Malignant neoplasm of trachea, bronchus and lung",19.51,Rate
Alsace,FRF1,Less than 65 years,Total,2014,"Malignant neoplasm of trachea, bronchus and lung",23.59,Rate
Alsace,FRF1,Less than 65 years,Total,2015,"Malignant neoplasm of trachea, bronchus and lung",20.13,Rate
Alsace,FRF1,Less than 65 years,Total,2016,"Malignant neoplasm of trachea, bronchus and lung",19.62,Rate
Alsace,FRF1,Less than 65 years,Total,2017,"Malignant neoplasm of trachea, bronchus and lung",18.39,Rate
Alsace,FRF1,Less than 65 years,Total,2018,"Malignant neoplasm of trachea, bronchus and lung",17.67,Rate
Alsace,FRF1,Less than 65 years,Total,2019,"Malignant neoplasm of trachea, bronchus and lung",16.85,Rate
Alsace,FRF1,Less than 65 years,Total,2020,"Malignant neoplasm of trachea, bronchus and lung",14.53,Rate
Alsace,FRF1,Less than 65 years,Total,2011,Malignant melanoma of skin,0.98,Rate
Alsace,FRF1,Less than 65 years,Total,2012,Malignant melanoma of skin,1.11,Rate
Alsace,FRF1,Less than 65 years,Total,2013,Malignant melanoma of skin,1.1,Rate
Alsace,FRF1,Less than 65 years,Total,2014,Malignant melanoma of skin,1.04,Rate
Alsace,FRF1,Less than 65 years,Total,2015,Malignant melanoma of skin,1.03,Rate
Alsace,FRF1,Less than 65 years,Total,2016,Malignant melanoma of skin,1.76,Rate
Alsace,FRF1,Less than 65 years,Total,2017,Malignant melanoma of skin,1.4,Rate
Alsace,FRF1,Less than 65 years,Total,2018,Malignant melanoma of skin,1.25,Rate
Alsace,FRF1,Less than 65 years,Total,2019,Malignant melanoma of skin,1.03,Rate
Alsace,FRF1,Less than 65 years,Total,2020,Malignant melanoma of skin,1.05,Rate
Alsace,FRF1,Less than 65 years,Total,2011,Malignant neoplasm of breast,6.94,Rate
Alsace,FRF1,Less than 65 years,Total,2012,Malignant neoplasm of breast,6.54,Rate
Alsace,FRF1,Less than 65 years,Total,2013,Malignant neoplasm of breast,7.52,Rate
Alsace,FRF1,Less than 65 years,Total,2014,Malignant neoplasm of breast,6.38,Rate
Alsace,FRF1,Less than 65 years,Total,2015,Malignant neoplasm of breast,7.01,Rate
Alsace,FRF1,Less than 65 years,Total,2016,Malignant neoplasm of breast,6.35,Rate
Alsace,FRF1,Less than 65 years,Total,2017,Malignant neoplasm of breast,7.44,Rate
Alsace,FRF1,Less than 65 years,Total,2018,Malignant neoplasm of breast,5.54,Rate
Alsace,FRF1,Less than 65 years,Total,2019,Malignant neoplasm of breast,7.04,Rate
Alsace,FRF1,Less than 65 years,Total,2020,Malignant neoplasm of breast,7.73,Rate
Alsace,FRF1,Less than 65 years,Total,2011,Diabetes mellitus,2.25,Rate
Alsace,FRF1,Less than 65 years,Total,2012,Diabetes mellitus,2.86,Rate
Alsace,FRF1,Less than 65 years,Total,2013,Diabetes mellitus,2.97,Rate
Alsace,FRF1,Less than 65 years,Total,2014,Diabetes mellitus,2.9,Rate
Alsace,FRF1,Less than 65 years,Total,2015,Diabetes mellitus,2.48,Rate
Alsace,FRF1,Less than 65 years,Total,2016,Diabetes mellitus,1.85,Rate
Alsace,FRF1,Less than 65 years,Total,2017,Diabetes mellitus,2.75,Rate
Alsace,FRF1,Less than 65 years,Total,2018,Diabetes mellitus,2.64,Rate
Alsace,FRF1,Less than 65 years,Total,2019,Diabetes mellitus,2.25,Rate
Alsace,FRF1,Less than 65 years,Total,2020,Diabetes mellitus,2.3,Rate
Alsace,FRF1,Less than 65 years,Total,2011,Mental and behavioural disorders (F00-F99),5.45,Rate
Alsace,FRF1,Less than 65 years,Total,2012,Mental and behavioural disorders (F00-F99),4.37,Rate
Alsace,FRF1,Less than 65 years,Total,2013,Mental and behavioural disorders (F00-F99),4.41,Rate
Alsace,FRF1,Less than 65 years,Total,2014,Mental and behavioural disorders (F00-F99),4.05,Rate
Alsace,FRF1,Less than 65 years,Total,2015,Mental and behavioural disorders (F00-F99),5.31,Rate
Alsace,FRF1,Less than 65 years,Total,2016,Mental and behavioural disorders (F00-F99),6.05,Rate
Alsace,FRF1,Less than 65 years,Total,2017,Mental and behavioural disorders (F00-F99),4.42,Rate
Alsace,FRF1,Less than 65 years,Total,2018,Mental and behavioural disorders (F00-F99),5.44,Rate
Alsace,FRF1,Less than 65 years,Total,2019,Mental and behavioural disorders (F00-F99),5.77,Rate
Alsace,FRF1,Less than 65 years,Total,2020,Mental and behavioural disorders (F00-F99),4.85,Rate
Alsace,FRF1,Less than 65 years,Total,2011,Other mental and behavioural disorders (remainder of F00-F99),1.43,Rate
Alsace,FRF1,Less than 65 years,Total,2012,Other mental and behavioural disorders (remainder of F00-F99),1.3,Rate
Alsace,FRF1,Less than 65 years,Total,2013,Other mental and behavioural disorders (remainder of F00-F99),1.1,Rate
Alsace,FRF1,Less than 65 years,Total,2014,Other mental and behavioural disorders (remainder of F00-F99),1.7,Rate
Alsace,FRF1,Less than 65 years,Total,2015,Other mental and behavioural disorders (remainder of F00-F99),2.4,Rate
Alsace,FRF1,Less than 65 years,Total,2016,Other mental and behavioural disorders (remainder of F00-F99),2.55,Rate
Alsace,FRF1,Less than 65 years,Total,2017,Other mental and behavioural disorders (remainder of F00-F99),1.71,Rate
Alsace,FRF1,Less than 65 years,Total,2018,Other mental and behavioural disorders (remainder of F00-F99),2.29,Rate
Alsace,FRF1,Less than 65 years,Total,2019,Other mental and behavioural disorders (remainder of F00-F99),2.83,Rate
Alsace,FRF1,Less than 65 years,Total,2020,Other mental and behavioural disorders (remainder of F00-F99),1.72,Rate
Alsace,FRF1,Less than 65 years,Total,2011,Other ischaemic heart diseases,3.09,Rate
Alsace,FRF1,Less than 65 years,Total,2012,Other ischaemic heart diseases,3.32,Rate
Alsace,FRF1,Less than 65 years,Total,2013,Other ischaemic heart diseases,2.72,Rate
Alsace,FRF1,Less than 65 years,Total,2014,Other ischaemic heart diseases,3.52,Rate
Alsace,FRF1,Less than 65 years,Total,2015,Other ischaemic heart diseases,2.61,Rate
Alsace,FRF1,Less than 65 years,Total,2016,Other ischaemic heart diseases,2.79,Rate
Alsace,FRF1,Less than 65 years,Total,2017,Other ischaemic heart diseases,2.9,Rate
Alsace,FRF1,Less than 65 years,Total,2018,Other ischaemic heart diseases,2.94,Rate
Alsace,FRF1,Less than 65 years,Total,2019,Other ischaemic heart diseases,3.55,Rate
Alsace,FRF1,Less than 65 years,Total,2020,Other ischaemic heart diseases,3.02,Rate
Alsace,FRF1,Less than 65 years,Total,2011,Acute myocardial infarction including subsequent myocardial infarction,6.24,Rate
Alsace,FRF1,Less than 65 years,Total,2012,Acute myocardial infarction including subsequent myocardial infarction,6.83,Rate
Alsace,FRF1,Less than 65 years,Total,2013,Acute myocardial infarction including subsequent myocardial infarction,4.77,Rate
Alsace,FRF1,Less than 65 years,Total,2014,Acute myocardial infarction including subsequent myocardial infarction,3.91,Rate
Alsace,FRF1,Less than 65 years,Total,2015,Acute myocardial infarction including subsequent myocardial infarction,4.93,Rate
Alsace,FRF1,Less than 65 years,Total,2016,Acute myocardial infarction including subsequent myocardial infarction,4.6,Rate
Alsace,FRF1,Less than 65 years,Total,2017,Acute myocardial infarction including subsequent myocardial infarction,5.91,Rate
Alsace,FRF1,Less than 65 years,Total,2018,Acute myocardial infarction including subsequent myocardial infarction,4.38,Rate
Alsace,FRF1,Less than 65 years,Total,2019,Acute myocardial infarction including subsequent myocardial infarction,4.47,Rate
Alsace,FRF1,Less than 65 years,Total,2020,Acute myocardial infarction including subsequent myocardial infarction,5.68,Rate
Alsace,FRF1,Less than 65 years,Total,2011,Cerebrovascular diseases,4.62,Rate
Alsace,FRF1,Less than 65 years,Total,2012,Cerebrovascular diseases,4.57,Rate
Alsace,FRF1,Less than 65 years,Total,2013,Cerebrovascular diseases,3.98,Rate
Alsace,FRF1,Less than 65 years,Total,2014,Cerebrovascular diseases,3.66,Rate
Alsace,FRF1,Less than 65 years,Total,2015,Cerebrovascular diseases,4.22,Rate
Alsace,FRF1,Less than 65 years,Total,2016,Cerebrovascular diseases,3.83,Rate
Alsace,FRF1,Less than 65 years,Total,2017,Cerebrovascular diseases,4.07,Rate
Alsace,FRF1,Less than 65 years,Total,2018,Cerebrovascular diseases,3.93,Rate
Alsace,FRF1,Less than 65 years,Total,2019,Cerebrovascular diseases,4.05,Rate
Alsace,FRF1,Less than 65 years,Total,2020,Cerebrovascular diseases,4.4,Rate
Alsace,FRF1,Less than 65 years,Total,2011,Chronic lower respiratory diseases,1.71,Rate
Alsace,FRF1,Less than 65 years,Total,2012,Chronic lower respiratory diseases,2.01,Rate
Alsace,FRF1,Less than 65 years,Total,2013,Chronic lower respiratory diseases,2.2,Rate
Alsace,FRF1,Less than 65 years,Total,2014,Chronic lower respiratory diseases,1.4,Rate
Alsace,FRF1,Less than 65 years,Total,2015,Chronic lower respiratory diseases,2.41,Rate
Alsace,FRF1,Less than 65 years,Total,2016,Chronic lower respiratory diseases,1.95,Rate
Alsace,FRF1,Less than 65 years,Total,2017,Chronic lower respiratory diseases,2.15,Rate
Alsace,FRF1,Less than 65 years,Total,2018,Chronic lower respiratory diseases,3.06,Rate
Alsace,FRF1,Less than 65 years,Total,2019,Chronic lower respiratory diseases,2.38,Rate
Alsace,FRF1,Less than 65 years,Total,2020,Chronic lower respiratory diseases,2.79,Rate
Alsace,FRF1,Less than 65 years,Total,2011,Asthma and status asthmaticus,0.13,Rate
Alsace,FRF1,Less than 65 years,Total,2012,Asthma and status asthmaticus,0.39,Rate
Alsace,FRF1,Less than 65 years,Total,2013,Asthma and status asthmaticus,0.4,Rate
Alsace,FRF1,Less than 65 years,Total,2014,Asthma and status asthmaticus,0.19,Rate
Alsace,FRF1,Less than 65 years,Total,2015,Asthma and status asthmaticus,0.25,Rate
Alsace,FRF1,Less than 65 years,Total,2016,Asthma and status asthmaticus,0.19,Rate
Alsace,FRF1,Less than 65 years,Total,2017,Asthma and status asthmaticus,0.13,Rate
Alsace,FRF1,Less than 65 years,Total,2018,Asthma and status asthmaticus,0.13,Rate
Alsace,FRF1,Less than 65 years,Total,2019,Asthma and status asthmaticus,0.26,Rate
Alsace,FRF1,Less than 65 years,Total,2020,Asthma and status asthmaticus,0.37,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2011,All causes of death (A00-Y89) excluding S00-T98,669.35,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2012,All causes of death (A00-Y89) excluding S00-T98,706.78,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2013,All causes of death (A00-Y89) excluding S00-T98,648.66,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2014,All causes of death (A00-Y89) excluding S00-T98,651.99,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2015,All causes of death (A00-Y89) excluding S00-T98,649.21,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2016,All causes of death (A00-Y89) excluding S00-T98,626.14,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2017,All causes of death (A00-Y89) excluding S00-T98,620.14,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2018,All causes of death (A00-Y89) excluding S00-T98,629.65,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2019,All causes of death (A00-Y89) excluding S00-T98,603.28,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2020,All causes of death (A00-Y89) excluding S00-T98,745.47,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2011,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",24.26,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2012,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",24.76,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2013,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",19.75,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2014,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",20.66,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2015,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",16.76,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2016,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",20.94,Rate
Provincia Autonoma di Bolzano/Bozen,ITH1,Total,Females,2017,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",19.16,Rate
