Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting)
"Germany","NET.DE_UB","Bryan Hellack","DEUB004","Schauinsland","SPO.DE_DEUB004_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2021","7.859","ug/m3","94.24","3","Background","Rural","7.9080","47.9133","1205.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2021&Year_to=2021&Station=STA.DE_DEUB004&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_NI","Andreas Hainsch","DENI016","Oker/Harlingerode","SPO.DE_DENI016_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2017","12.476","ug/m3","99.16","1","Background","Suburban","10.4813","51.9016","208.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2017&Year_to=2017&Station=STA.DE_DENI016&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_NW","Dr. Steffen Freitag","DENW008","Dortmund-Eving","SPO.DE_DENW008_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2015","21.596","ug/m3","98.48","1","Background","Urban","7.4574","51.5369","71.0","Dortmund                                                                        ","DE010C1                                           ","588250","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2015&Year_to=2015&Station=STA.DE_DENW008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_HH","Anne Merike Fiedler","DEHH059","Hamburg Wilhelmsburg","SPO.DE_DEHH059_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2020","17.765","ug/m3","95.53","1","Background","Urban","9.9906","53.5079","3.0","Hamburg                                                                         ","DE002C1                                           ","1847253","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA.DE_DEHH059&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_RP","Margit von Döhren","DERP046","Neuwied-Hermannstraße","SPO.DE_DERP046_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2022","17.606","ug/m3","97.81","3","Traffic","Urban","7.4607","50.4314","61.0","","","","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","11/05/2023 20:43:57",""
"Germany","NET.DE_BY","Susanne Schmid","DEBY009","Bamberg/Löwenbrücke","SPO.DE_DEBY009_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","14.634","ug/m3","77.45","3","Background","Urban","10.8877","49.8983","231.0","Bamberg                                                                         ","DE062C1                                           ","77373","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","11/05/2023 20:43:57",""
"Germany","NET.DE_BB","Hannes Brauer","DEBB083","Spremberg","SPO.DE_DEBB083_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","18.877","ug/m3","99.46","1","Background","Suburban","14.3764","51.5645","99.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DEBB083&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_HB","Andrea Schemmel","DEHB004","Bremen-Nord","SPO.DE_DEHB004_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2021","15.193","ug/m3","99.60","3","Background","Urban","8.6255","53.1809","20.0","Bremen                                                                          ","DE012C1                                           ","567559","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2021&Year_to=2021&Station=STA.DE_DEHB004&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW142","Markgröningen Grabenstraße","SPO.DE_DEBW142_PM1_dataGroup2","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","25.526","ug/m3","99.54","1","Traffic","Suburban","9.0814","48.9029","276.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DEBW142&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_RP","Margit von Döhren","DERP001","Ludwigshafen-Oppau","SPO.DE_DERP001_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","18.923","ug/m3","95.68","1","Background","Urban","8.4023","49.5150","91.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DERP001&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_RP","Margit von Döhren","DERP001","Ludwigshafen-Oppau","SPO.DE_DERP001_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","16.151","ug/m3","76.15","3","Background","Urban","8.4023","49.5150","91.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","11/05/2023 20:43:57",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI143","Oldenburg Heiligengeistwall","SPO.DE_DENI143_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2021","16.728","ug/m3","99.33","3","Traffic","Urban","8.2121","53.1428","8.0","Oldenburg (Oldenburg)                                                           ","DE520C1                                           ","169077","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2021&Year_to=2021&Station=STA.DE_DENI143&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_ST","Torsten Bayer","DEST095","Aschersleben","SPO.DE_DEST095_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2020","20.233","ug/m3","98.91","1","Traffic","Urban","11.4495","51.7595","118.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA.DE_DEST095&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_SN","Martina Strakova","DESN001","Annaberg-Buchholz","SPO.DE_DESN001_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","15.293","ug/m3","99.28","1","Background","Urban","12.9973","50.5709","545.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DESN001&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_SN","Martina Strakova","DESN019","Glauchau","SPO.DE_DESN019_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","18.160","ug/m3","96.95","1","Background","Urban","12.5421","50.8260","233.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DESN019&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_HH","Anne Merike Fiedler","DEHH068","Hamburg Habichtstraße","SPO.DE_DEHH068_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2015","26.321","ug/m3","95.21","1","Traffic","Urban","10.0539","53.5923","12.0","Hamburg                                                                         ","DE002C1                                           ","1847253","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2015&Year_to=2015&Station=STA.DE_DEHH068&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BB","Hannes Brauer","DEBB064","Cottbus","SPO.DE_DEBB064_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","13.968","ug/m3","78.15","3","Background","Urban","14.3345","51.7468","75.0","Cottbus                                                                         ","DE539C1                                           ","99678","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","11/05/2023 20:43:57",""
"Germany","NET.DE_SH","Dr. Barbara Mathieu-Üffing","DESH028","Ratzeburg","SPO.DE_DESH028_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2016","22.370","ug/m3","98.41","1","Traffic","Urban","10.7758","53.6989","10.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2016&Year_to=2016&Station=STA.DE_DESH028&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_NW","Dr. Steffen Freitag","DENW355","Leverkusen Gustav-Heinemann-Straße","SPO.DE_DENW355_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2021","15.736","ug/m3","62.67","1","Traffic","Urban","7.0109","51.0315","49.0","Leverkusen                                                                      ","DE519C1                                           ","163729","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2021&Year_to=2021&Station=STA.DE_DENW355&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BY","Susanne Schmid","DEBY072","Tiefenbach/Altenschneeberg","SPO.DE_DEBY072_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","11.320","ug/m3","99.03","1","Background","Rural","12.5489","49.4385","755.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY072&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BB","Hannes Brauer","DEBB007","Elsterwerda, 1992-2020","SPO.DE_DEBB007_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","18.450","ug/m3","99.88","1","Background","Suburban","13.5268","51.4627","89.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DEBB007&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_ST","Torsten Bayer","DEST002","Burg","SPO.DE_DEST002_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2021","14.088","ug/m3","98.79","3","Background","Suburban","11.8648","52.2684","47.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2021&Year_to=2021&Station=STA.DE_DEST002&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_HH","Anne Merike Fiedler","DEHH008","Hamburg Sternschanze","SPO.DE_DEHH008_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2018","18.189","ug/m3","98.47","1","Background","Urban","9.9679","53.5641","15.0","Hamburg                                                                         ","DE002C1                                           ","1847253","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2018&Year_to=2018&Station=STA.DE_DEHH008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_BY","Susanne Schmid","DEBY009","Bamberg/Löwenbrücke","SPO.DE_DEBY009_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","17.145","ug/m3","99.92","1","Background","Urban","10.8877","49.8983","231.0","Bamberg                                                                         ","DE062C1                                           ","77373","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DEBY009&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_HE","Diana Rose","DEHE024","Witzenhausen/Wald","SPO.DE_DEHE024_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2017","12.817","ug/m3","98.45","1","Background","Rural","9.7746","51.2918","610.0","","","","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2017&Year_to=2017&Station=STA.DE_DEHE024&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_NI","Andreas Hainsch","DENI157","Wolfsburg Heßlinger Straße","SPO.DE_DENI157_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2018","18.954","ug/m3","99.29","1","Traffic","Urban","10.7937","52.4279","61.0","Wolfsburg                                                                       ","DE526C1                                           ","124371","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2018&Year_to=2018&Station=STA.DE_DENI157&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Germany","NET.DE_SH","Dr. Barbara Mathieu-Üffing","DESH015","Itzehoe","SPO.DE_DESH015_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2022","13.660","ug/m3","98.33","3","Background","Urban","9.5326","53.9247","40.0","","","","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","11/05/2023 20:43:57",""
"Germany","NET.DE_BY","Susanne Schmid","DEBY109","Andechs/Rothenfeld","SPO.DE_DEBY109_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","10.442","ug/m3","77.85","3","Background","Rural","11.2202","47.9688","700.0","","","","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","11/05/2023 20:43:57",""
"Germany","NET.DE_NW","Dr. Steffen Freitag","DENW133","Hagen Graf-von-Galen-Ring","SPO.DE_DENW133_PM1_dataGroup1","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2019","26.100","ug/m3","98.14","1","Traffic","Urban","7.4636","51.3628","112.0","Hagen                                                                           ","DE511C1                                           ","188686","E1a/validated data AQ e-Reporting","11/05/2023 20:43:57","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=DE&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.DE_DENW133&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
